Longitude (x),Latitude (y),Nom de la Station,ID climatologique,Date/Heure,Année,Mois,Jour,Qualité des Données,Temp max.(°C),Temp max. Indicateur,Temp min.(°C),Temp min. Indicateur,Temp moy.(°C),Temp moy. Indicateur,DJC (°C),DJC Indicateur,DJR (°C),DJR Indicateur,Pluie tot. (mm),Pluie tot. Indicateur,Neige tot. (cm),Neige tot. Indicateur,Précip. tot. (mm),Précip. tot. Indicateur,Neige au sol (cm),Neige au sol Indicateur,Dir. raf. max. (10s deg),Dir. raf. max. Indicateur,Vit. raf. max. (km/h),Vit. raf. max. Indicateur
"-73,74","45,47",MONTREAL INTL A,7025251,2026-02-16,2026,2,16,,"1,7",,"-11,3",,"-4,8",,"22,8",,"0,0",,"0,0",,"0,0",,"0,0",,14.0,,,M,,M
"-73,74","45,47",MONTREAL INTL A,7025251,2026-02-17,2026,2,17,,"2,4",,"-1,2",,"0,6",,"17,4",,"0,0",,"0,2",,"0,4",,"0,8",,11.0,,27.0,,35.0,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-02-18,2026,2,18,,"0,0",,"-9,5",,"-4,8",,"22,8",,"0,0",,"0,0",,"0,0",,"0,0",,8.0,,,M,,M
"-73,74","45,47",MONTREAL INTL A,7025251,2026-02-19,2026,2,19,,"-1,0",,"-11,8",,"-6,4",,"24,4",,"0,0",,"0,0",,"0,0",,"0,0",,8.0,,,M,,M
"-73,74","45,47",MONTREAL INTL A,7025251,2026-02-20,2026,2,20,,"-2,0",,"-9,3",,"-5,7",,"23,7",,"0,0",,"0,0",,"5,4",,"5,4",,8.0,,6.0,,54.0,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-02-21,2026,2,21,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-02-22,2026,2,22,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-02-23,2026,2,23,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-02-24,2026,2,24,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-02-25,2026,2,25,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-02-26,2026,2,26,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-02-27,2026,2,27,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-02-28,2026,2,28,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-01,2026,3,1,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-02,2026,3,2,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-03,2026,3,3,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-04,2026,3,4,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-05,2026,3,5,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-06,2026,3,6,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-07,2026,3,7,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-08,2026,3,8,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-09,2026,3,9,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-10,2026,3,10,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-11,2026,3,11,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-12,2026,3,12,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-13,2026,3,13,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-14,2026,3,14,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-15,2026,3,15,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-16,2026,3,16,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-17,2026,3,17,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-18,2026,3,18,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-19,2026,3,19,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-20,2026,3,20,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-21,2026,3,21,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-22,2026,3,22,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-23,2026,3,23,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-24,2026,3,24,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-25,2026,3,25,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-26,2026,3,26,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-27,2026,3,27,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-28,2026,3,28,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-29,2026,3,29,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-30,2026,3,30,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-03-31,2026,3,31,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-01,2026,4,1,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-02,2026,4,2,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-03,2026,4,3,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-04,2026,4,4,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-05,2026,4,5,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-06,2026,4,6,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-07,2026,4,7,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-08,2026,4,8,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-09,2026,4,9,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-10,2026,4,10,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-11,2026,4,11,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-12,2026,4,12,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-13,2026,4,13,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-14,2026,4,14,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-15,2026,4,15,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-16,2026,4,16,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-17,2026,4,17,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-18,2026,4,18,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-19,2026,4,19,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-20,2026,4,20,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-21,2026,4,21,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-22,2026,4,22,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-23,2026,4,23,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-24,2026,4,24,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-25,2026,4,25,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-26,2026,4,26,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-27,2026,4,27,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-28,2026,4,28,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-29,2026,4,29,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-04-30,2026,4,30,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-01,2026,5,1,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-02,2026,5,2,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-03,2026,5,3,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-04,2026,5,4,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-05,2026,5,5,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-06,2026,5,6,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-07,2026,5,7,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-08,2026,5,8,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-09,2026,5,9,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-10,2026,5,10,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-11,2026,5,11,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-12,2026,5,12,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-13,2026,5,13,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-14,2026,5,14,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-15,2026,5,15,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-16,2026,5,16,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-17,2026,5,17,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-18,2026,5,18,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-19,2026,5,19,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-20,2026,5,20,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-21,2026,5,21,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-22,2026,5,22,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-23,2026,5,23,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-24,2026,5,24,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-25,2026,5,25,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-26,2026,5,26,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-27,2026,5,27,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-28,2026,5,28,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-29,2026,5,29,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-30,2026,5,30,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-05-31,2026,5,31,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-01,2026,6,1,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-02,2026,6,2,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-03,2026,6,3,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-04,2026,6,4,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-05,2026,6,5,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-06,2026,6,6,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-07,2026,6,7,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-08,2026,6,8,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-09,2026,6,9,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-10,2026,6,10,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-11,2026,6,11,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-12,2026,6,12,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-13,2026,6,13,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-14,2026,6,14,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-15,2026,6,15,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-16,2026,6,16,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-17,2026,6,17,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-18,2026,6,18,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-19,2026,6,19,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-20,2026,6,20,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-21,2026,6,21,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-22,2026,6,22,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-23,2026,6,23,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-24,2026,6,24,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-25,2026,6,25,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-26,2026,6,26,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-27,2026,6,27,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-28,2026,6,28,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-29,2026,6,29,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-06-30,2026,6,30,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-01,2026,7,1,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-02,2026,7,2,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-03,2026,7,3,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-04,2026,7,4,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-05,2026,7,5,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-06,2026,7,6,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-07,2026,7,7,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-08,2026,7,8,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-09,2026,7,9,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-10,2026,7,10,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-11,2026,7,11,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-12,2026,7,12,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-13,2026,7,13,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-14,2026,7,14,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-15,2026,7,15,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-16,2026,7,16,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-17,2026,7,17,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-18,2026,7,18,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-19,2026,7,19,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-20,2026,7,20,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-21,2026,7,21,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-22,2026,7,22,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-23,2026,7,23,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-24,2026,7,24,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-25,2026,7,25,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-26,2026,7,26,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-27,2026,7,27,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-28,2026,7,28,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-29,2026,7,29,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-30,2026,7,30,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-07-31,2026,7,31,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-01,2026,8,1,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-02,2026,8,2,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-03,2026,8,3,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-04,2026,8,4,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-05,2026,8,5,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-06,2026,8,6,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-07,2026,8,7,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-08,2026,8,8,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-09,2026,8,9,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-10,2026,8,10,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-11,2026,8,11,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-12,2026,8,12,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-13,2026,8,13,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-14,2026,8,14,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-15,2026,8,15,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-16,2026,8,16,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-17,2026,8,17,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-18,2026,8,18,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-19,2026,8,19,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-20,2026,8,20,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-21,2026,8,21,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-22,2026,8,22,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-23,2026,8,23,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-24,2026,8,24,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-25,2026,8,25,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-26,2026,8,26,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-27,2026,8,27,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-28,2026,8,28,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-29,2026,8,29,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-30,2026,8,30,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-08-31,2026,8,31,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-09-01,2026,9,1,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-09-02,2026,9,2,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-09-03,2026,9,3,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-09-04,2026,9,4,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-09-05,2026,9,5,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-09-06,2026,9,6,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-09-07,2026,9,7,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-09-08,2026,9,8,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-09-09,2026,9,9,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-09-10,2026,9,10,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-09-11,2026,9,11,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-09-12,2026,9,12,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-09-13,2026,9,13,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-09-14,2026,9,14,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-09-15,2026,9,15,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-09-16,2026,9,16,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-09-17,2026,9,17,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-09-18,2026,9,18,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-09-19,2026,9,19,,,,,,,,,,,,,,,,,,,,,,,
"-73,74","45,47",MONTREAL INTL A,7025251,2026-09-20,2026,9,20,,,,,,,,,,,,,,,,,,,,,,,
